2 1 500 40 (19,681) (65,185) 164 1 (25,702)
2 1 500 40 (19,681) (65,185) 166 1 (25,702)
2 1 500 40 (19,681) (65,185) 167 1 (25,702)
2 1 500 40 (19,681) (65,185) 168 1 (25,702)
2 1 500 40 (19,681) (65,185) 169 1 (25,702)
2 1 500 40 (19,681) (65,185) 171 1 (25,702)
2 1 500 40 (19,681) (65,185) 174 1 (25,702)
2 1 500 40 (19,681) (65,185) 175 1 (25,702)
2 1 500 40 (19,681) (65,185) 177 1 (25,702)
2 1 500 40 (19,681) (65,185) 178 1 (29,696)
2 1 500 40 (19,681) (65,185) 182 1 (29,696)
2 1 500 40 (19,681) (65,185) 183 1 (29,696)
2 1 500 40 (19,681) (65,185) 185 1 (29,696)
2 1 500 40 (19,681) (65,185) 186 1 (34,688)
2 1 500 40 (19,681) (65,185) 189 1 (34,688)
2 1 500 40 (19,681) (65,185) 190 1 (34,688)
2 1 500 40 (19,681) (65,185) 191 1 (34,688)
2 1 500 40 (19,681) (65,185) 193 1 (34,688)
2 1 500 40 (19,681) (65,185) 194 1 (42,677)
2 1 500 40 (19,681) (65,185) 197 1 (42,677)
2 1 500 40 (19,681) (65,185) 199 1 (42,677)
2 1 500 40 (19,681) (65,185) 200 1 (42,677)
2 1 500 40 (19,681) (65,185) 201 1 (42,677)
2 1 500 40 (19,681) (65,185) 202 1 (49,666)
2 1 500 40 (19,681) (65,185) 203 1 (49,666)
2 1 500 40 (19,681) (65,185) 205 1 (49,666)
2 1 500 40 (19,681) (65,185) 207 1 (49,666)
2 1 500 40 (19,681) (65,185) 208 1 (49,666)
2 1 500 40 (19,681) (65,185) 209 1 (49,666)
2 1 500 40 (19,681) (65,185) 210 1 (66,643)
2 1 500 40 (19,681) (65,185) 213 1 (66,643)
2 1 500 40 (19,681) (65,185) 215 1 (66,643)
2 1 500 40 (19,681) (65,185) 215 1 (66,643)
2 1 500 40 (19,681) (65,185) 216 1 (66,643)
2 1 500 40 (19,681) (65,185) 217 1 (66,643)
2 1 500 40 (19,681) (65,185) 218 1 (87,618)
2 1 500 40 (19,681) (65,185) 221 1 (87,618)
2 1 500 40 (19,681) (65,185) 222 1 (87,618)
2 1 500 40 (19,681) (65,185) 224 1 (87,618)
2 1 500 40 (19,681) (65,185) 225 1 (106,592)
2 1 500 40 (19,681) (65,185) 227 1 (106,592)
2 1 500 40 (19,681) (65,185) 229 1 (106,592)
2 1 500 40 (19,681) (65,185) 230 1 (106,592)
2 1 500 40 (19,681) (65,185) 232 1 (106,592)
2 1 500 40 (19,681) (65,185) 233 1 (113,582)
2 1 500 40 (19,681) (65,185) 235 1 (113,582)
2 1 500 40 (19,681) (65,185) 237 1 (113,582)
2 1 500 40 (19,681) (65,185) 237 1 (113,582)
2 1 500 40 (19,681) (65,185) 238 1 (113,582)
2 1 500 40 (19,681) (65,185) 240 1 (113,582)
2 1 500 40 (19,681) (65,185) 241 1 (129,559)
2 1 500 40 (19,681) (65,185) 243 1 (129,559)
2 1 500 40 (19,681) (65,185) 245 1 (129,559)
2 1 500 40 (19,681) (65,185) 246 1 (129,559)
2 1 500 40 (19,681) (65,185) 248 1 (129,559)
2 1 500 40 (19,681) (65,185) 249 1 (143,536)
2 1 500 40 (19,681) (65,185) 252 1 (143,536)
2 1 500 40 (19,681) (65,185) 253 1 (143,536)
2 1 500 40 (19,681) (65,185) 254 1 (143,536)
2 1 500 40 (19,681) (65,185) 255 1 (143,536)
2 1 500 40 (19,681) (65,185) 257 1 (155,520)
2 1 500 40 (19,681) (65,185) 258 1 (155,520)
2 1 500 40 (19,681) (65,185) 260 1 (155,520)
2 1 500 40 (19,681) (65,185) 261 1 (155,520)
2 1 500 40 (19,681) (65,185) 262 1 (155,520)
2 1 500 40 (19,681) (65,185) 263 1 (155,520)
2 1 500 40 (19,681) (65,185) 265 1 (155,520)
2 1 500 40 (19,681) (65,185) 266 1 (167,497)
2 1 500 40 (19,681) (65,185) 268 1 (167,497)
2 1 500 40 (19,681) (65,185) 269 1 (167,497)
2 1 500 40 (19,681) (65,185) 270 1 (167,497)
2 1 500 40 (19,681) (65,185) 271 1 (167,497)
2 1 500 40 (19,681) (65,185) 272 1 (167,497)
2 1 500 40 (19,681) (65,185) 273 1 (174,482)
2 1 500 40 (19,681) (65,185) 275 1 (174,482)
2 1 500 40 (19,681) (65,185) 278 1 (174,482)
2 1 500 40 (19,681) (65,185) 280 1 (174,482)
2 1 500 40 (19,681) (65,185) 280 1 (174,482)
2 1 500 40 (19,681) (65,185) 281 1 (181,464)
2 1 500 40 (19,681) (65,185) 284 1 (181,464)
2 1 500 40 (19,681) (65,185) 286 1 (181,464)
2 1 500 40 (19,681) (65,185) 287 1 (181,464)
2 1 500 40 (19,681) (65,185) 288 1 (186,450)
2 1 500 40 (19,681) (65,185) 289 1 (186,450)
2 1 500 40 (19,681) (65,185) 290 1 (186,450)
2 1 500 40 (19,681) (65,185) 292 1 (186,450)
2 1 500 40 (19,681) (65,185) 293 1 (186,450)
2 1 500 40 (19,681) (65,185) 294 1 (186,450)
2 1 500 40 (19,681) (65,185) 295 1 (186,450)
2 1 500 40 (19,681) (65,185) 296 1 (188,435)
2 1 500 40 (19,681) (65,185) 298 1 (188,435)
2 1 500 40 (19,681) (65,185) 300 1 (188,435)
2 1 500 40 (19,681) (65,185) 302 1 (188,435)
2 1 500 40 (19,681) (65,185) 303 1 (188,435)
2 1 500 40 (19,681) (65,185) 304 1 (190,420)
2 1 500 40 (19,681) (65,185) 306 1 (190,420)
2 1 500 40 (19,681) (65,185) 308 1 (190,420)
2 1 500 40 (19,681) (65,185) 310 1 (190,420)
2 1 500 40 (19,681) (65,185) 311 1 (190,420)
2 1 500 40 (19,681) (65,185) 312 1 (192,407)
2 1 500 40 (19,681) (65,185) 314 1 (192,407)
2 1 500 40 (19,681) (65,185) 316 1 (192,407)
2 1 500 40 (19,681) (65,185) 318 1 (192,407)
2 1 500 40 (19,681) (65,185) 319 1 (192,407)
2 1 500 40 (19,681) (65,185) 320 1 (193,395)
2 1 500 40 (19,681) (65,185) 323 1 (193,395)
2 1 500 40 (19,681) (65,185) 324 1 (193,395)
2 1 500 40 (19,681) (65,185) 325 1 (193,395)
2 1 500 40 (19,681) (65,185) 326 1 (193,395)
2 1 500 40 (19,681) (65,185) 327 1 (193,395)
2 1 500 40 (19,681) (65,185) 328 1 (193,384)
2 1 500 40 (19,681) (65,185) 329 1 (193,384)
2 1 500 40 (19,681) (65,185) 332 1 (193,384)
2 1 500 40 (19,681) (65,185) 333 1 (193,384)
2 1 500 40 (19,681) (65,185) 335 1 (193,384)
2 1 500 40 (19,681) (65,185) 336 1 (193,384)
2 1 500 40 (19,681) (65,185) 337 1 (193,375)
2 1 500 40 (19,681) (65,185) 339 1 (193,375)
2 1 500 40 (19,681) (65,185) 340 1 (193,375)
2 1 500 40 (19,681) (65,185) 341 1 (193,375)
2 1 500 40 (19,681) (65,185) 343 1 (193,375)
2 1 500 40 (19,681) (65,185) 344 1 (192,367)
2 1 500 40 (19,681) (65,185) 345 1 (192,367)
2 1 500 40 (19,681) (65,185) 347 1 (192,367)
2 1 500 40 (19,681) (65,185) 349 1 (192,367)
2 1 500 40 (19,681) (65,185) 350 1 (192,367)
2 1 500 40 (19,681) (65,185) 352 1 (188,358)
2 1 500 40 (19,681) (65,185) 353 1 (188,358)
2 1 500 40 (19,681) (65,185) 355 1 (188,358)
2 1 500 40 (19,681) (65,185) 357 1 (188,358)
2 1 500 40 (19,681) (65,185) 358 1 (188,358)
2 1 500 40 (19,681) (65,185) 359 1 (188,358)
2 1 500 40 (19,681) (65,185) 361 1 (184,351)
2 1 500 40 (19,681) (65,185) 363 1 (184,351)
2 1 500 40 (19,681) (65,185) 364 1 (184,351)
2 1 500 40 (19,681) (65,185) 366 1 (184,351)
2 1 500 40 (19,681) (65,185) 367 1 (184,351)
2 1 500 40 (19,681) (65,185) 368 1 (179,343)
2 1 500 40 (19,681) (65,185) 371 1 (179,343)
2 1 500 40 (19,681) (65,185) 372 1 (179,343)
2 1 500 40 (19,681) (65,185) 373 1 (179,343)
2 1 500 40 (19,681) (65,185) 374 1 (179,343)
2 1 500 40 (19,681) (65,185) 376 1 (175,337)
2 1 500 40 (19,681) (65,185) 379 1 (175,337)
2 1 500 40 (19,681) (65,185) 380 1 (175,337)
2 1 500 40 (19,681) (65,185) 381 1 (175,337)
2 1 500 40 (19,681) (65,185) 382 1 (175,337)
2 1 500 40 (19,681) (65,185) 383 1 (173,333)
2 1 500 40 (19,681) (65,185) 384 1 (173,333)
2 1 500 40 (19,681) (65,185) 385 1 (173,333)
2 1 500 40 (19,681) (65,185) 387 1 (173,333)
2 1 500 40 (19,681) (65,185) 388 1 (173,333)
2 1 500 40 (19,681) (65,185) 390 1 (173,333)
2 1 500 40 (19,681) (65,185) 391 1 (169,329)
2 1 500 40 (19,681) (65,185) 393 1 (169,329)
2 1 500 40 (19,681) (65,185) 395 1 (169,329)
2 1 500 40 (19,681) (65,185) 396 1 (169,329)
2 1 500 40 (19,681) (65,185) 398 1 (169,329)
2 1 500 40 (19,681) (65,185) 399 1 (165,324)
2 1 500 40 (19,681) (65,185) 401 1 (165,324)
2 1 500 40 (19,681) (65,185) 403 1 (165,324)
2 1 500 40 (19,681) (65,185) 404 1 (165,324)
2 1 500 40 (19,681) (65,185) 406 1 (165,324)
2 1 500 40 (19,681) (65,185) 407 1 (162,320)
2 1 500 40 (19,681) (65,185) 408 1 (162,320)
2 1 500 40 (19,681) (65,185) 411 1 (162,320)
2 1 500 40 (19,681) (65,185) 412 1 (162,320)
2 1 500 40 (19,681) (65,185) 414 1 (162,320)
2 1 500 40 (19,681) (65,185) 415 1 (159,317)
2 1 500 40 (19,681) (65,185) 417 1 (159,317)
2 1 500 40 (19,681) (65,185) 419 1 (159,317)
2 1 500 40 (19,681) (65,185) 420 1 (159,317)
2 1 500 40 (19,681) (65,185) 422 1 (159,317)
2 1 500 40 (19,681) (65,185) 423 1 (156,315)
2 1 500 40 (19,681) (65,185) 425 1 (156,315)
2 1 500 40 (19,681) (65,185) 427 1 (156,315)
2 1 500 40 (19,681) (65,185) 428 1 (156,315)
2 1 500 40 (19,681) (65,185) 430 1 (156,315)
2 1 500 40 (19,681) (65,185) 431 1 (154,312)
2 1 500 40 (19,681) (65,185) 434 1 (154,312)
2 1 500 40 (19,681) (65,185) 436 1 (154,312)
2 1 500 40 (19,681) (65,185) 437 1 (154,312)
2 1 500 40 (19,681) (65,185) 438 1 (154,312)
2 1 500 40 (19,681) (65,185) 439 1 (147,309)
2 1 500 40 (19,681) (65,185) 440 1 (147,309)
2 1 500 40 (19,681) (65,185) 442 1 (147,309)
2 1 500 40 (19,681) (65,185) 444 1 (147,309)
2 1 500 40 (19,681) (65,185) 445 1 (147,309)
2 1 500 40 (19,681) (65,185) 446 1 (147,309)
2 1 500 40 (19,681) (65,185) 447 1 (144,307)
2 1 500 40 (19,681) (65,185) 450 1 (144,307)
2 1 500 40 (19,681) (65,185) 452 1 (144,307)
2 1 500 40 (19,681) (65,185) 453 1 (144,307)
2 1 500 40 (19,681) (65,185) 454 1 (144,307)
2 1 500 40 (19,681) (65,185) 455 1 (139,304)
2 1 500 40 (19,681) (65,185) 456 1 (139,304)
2 1 500 40 (19,681) (65,185) 458 1 (139,304)
2 1 500 40 (19,681) (65,185) 460 1 (139,304)
2 1 500 40 (19,681) (65,185) 461 1 (139,304)
2 1 500 40 (19,681) (65,185) 462 1 (139,304)
2 1 500 40 (19,681) (65,185) 463 1 (135,302)
2 1 500 40 (19,681) (65,185) 466 1 (135,302)
2 1 500 40 (19,681) (65,185) 467 1 (135,302)
2 1 500 40 (19,681) (65,185) 469 1 (135,302)
2 1 500 40 (19,681) (65,185) 470 1 (135,302)
2 1 500 40 (19,681) (65,185) 472 1 (130,298)
2 1 500 40 (19,681) (65,185) 474 1 (130,298)
2 1 500 40 (19,681) (65,185) 475 1 (130,298)
2 1 500 40 (19,681) (65,185) 476 1 (130,298)
2 1 500 40 (19,681) (65,185) 477 1 (130,298)
2 1 500 40 (19,681) (65,185) 478 1 (130,298)
2 1 500 40 (19,681) (65,185) 480 1 (126,294)
2 1 500 40 (19,681) (65,185) 482 1 (126,294)
2 1 500 40 (19,681) (65,185) 483 1 (126,294)
2 1 500 40 (19,681) (65,185) 484 1 (126,294)
2 1 500 40 (19,681) (65,185) 485 1 (126,294)
2 1 500 40 (19,681) (65,185) 486 1 (126,294)
2 1 500 40 (19,681) (65,185) 487 1 (122,289)
2 1 500 40 (19,681) (65,185) 489 1 (122,289)
2 1 500 40 (19,681) (65,185) 490 1 (122,289)
2 1 500 40 (19,681) (65,185) 491 1 (122,289)
2 1 500 40 (19,681) (65,185) 492 1 (122,289)
2 1 500 40 (19,681) (65,185) 493 1 (122,289)
2 1 500 40 (19,681) (65,185) 494 1 (122,289)
2 1 500 40 (19,681) (65,185) 495 1 (119,287)
2 1 500 40 (19,681) (65,185) 497 1 (119,287)
2 1 500 40 (19,681) (65,185) 498 1 (119,287)
2 1 500 40 (19,681) (65,185) 499 1 (119,287)
2 1 500 40 (19,681) (65,185) 501 1 (119,287)
2 1 500 40 (19,681) (65,185) 502 1 (115,283)
2 1 500 40 (19,681) (65,185) 503 1 (115,283)
2 1 500 40 (19,681) (65,185) 506 1 (115,283)
2 1 500 40 (19,681) (65,185) 507 1 (115,283)
2 1 500 40 (19,681) (65,185) 509 1 (115,283)
2 1 500 40 (19,681) (65,185) 510 1 (111,278)
2 1 500 40 (19,681) (65,185) 511 1 (111,278)
2 1 500 40 (19,681) (65,185) 513 1 (111,278)
2 1 500 40 (19,681) (65,185) 515 1 (111,278)
2 1 500 40 (19,681) (65,185) 516 1 (111,278)
2 1 500 40 (19,681) (65,185) 517 1 (111,278)
2 1 500 40 (19,681) (65,185) 518 1 (107,274)
2 1 500 40 (19,681) (65,185) 519 1 (107,274)
2 1 500 40 (19,681) (65,185) 521 1 (107,274)
2 1 500 40 (19,681) (65,185) 522 1 (107,274)
2 1 500 40 (19,681) (65,185) 523 1 (107,274)
2 1 500 40 (19,681) (65,185) 524 1 (107,274)
2 1 500 40 (19,681) (65,185) 525 1 (107,274)
2 1 500 40 (19,681) (65,185) 526 1 (103,270)
2 1 500 40 (19,681) (65,185) 527 1 (103,270)
2 1 500 40 (19,681) (65,185) 529 1 (103,270)
2 1 500 40 (19,681) (65,185) 531 1 (103,270)
2 1 500 40 (19,681) (65,185) 532 1 (103,270)
2 1 500 40 (19,681) (65,185) 533 1 (103,270)
2 1 500 40 (19,681) (65,185) 534 1 (99,266)
2 1 500 40 (19,681) (65,185) 537 1 (99,266)
2 1 500 40 (19,681) (65,185) 539 1 (99,266)
2 1 500 40 (19,681) (65,185) 540 1 (99,266)
2 1 500 40 (19,681) (65,185) 542 1 (95,262)
2 1 500 40 (19,681) (65,185) 543 1 (95,262)
2 1 500 40 (19,681) (65,185) 545 1 (95,262)
2 1 500 40 (19,681) (65,185) 547 1 (95,262)
2 1 500 40 (19,681) (65,185) 548 1 (95,262)
2 1 500 40 (19,681) (65,185) 550 1 (92,259)
2 1 500 40 (19,681) (65,185) 551 1 (92,259)
2 1 500 40 (19,681) (65,185) 553 1 (92,259)
2 1 500 40 (19,681) (65,185) 554 1 (92,259)
2 1 500 40 (19,681) (65,185) 555 1 (92,259)
2 1 500 40 (19,681) (65,185) 556 1 (92,259)
2 1 500 40 (19,681) (65,185) 557 1 (92,259)
2 1 500 40 (19,681) (65,185) 558 1 (88,255)
2 1 500 40 (19,681) (65,185) 561 1 (88,255)
2 1 500 40 (19,681) (65,185) 562 1 (88,255)
2 1 500 40 (19,681) (65,185) 563 1 (88,255)
2 1 500 40 (19,681) (65,185) 564 1 (88,255)
2 1 500 40 (19,681) (65,185) 565 1 (88,255)
2 1 500 40 (19,681) (65,185) 566 1 (86,253)
2 1 500 40 (19,681) (65,185) 569 1 (86,253)
2 1 500 40 (19,681) (65,185) 570 1 (86,253)
2 1 500 40 (19,681) (65,185) 572 1 (86,253)
2 1 500 40 (19,681) (65,185) 573 1 (83,250)
2 1 500 40 (19,681) (65,185) 577 1 (83,250)
2 1 500 40 (19,681) (65,185) 578 1 (83,250)
2 1 500 40 (19,681) (65,185) 580 1 (83,250)
2 1 500 40 (19,681) (65,185) 581 1 (81,248)
2 1 500 40 (19,681) (65,185) 583 1 (81,248)
2 1 500 40 (19,681) (65,185) 585 1 (81,248)
2 1 500 40 (19,681) (65,185) 586 1 (81,248)
2 1 500 40 (19,681) (65,185) 588 1 (81,248)
2 1 500 40 (19,681) (65,185) 589 1 (78,246)
2 1 500 40 (19,681) (65,185) 590 1 (78,246)
2 1 500 40 (19,681) (65,185) 593 1 (78,246)
2 1 500 40 (19,681) (65,185) 595 1 (78,246)
2 1 500 40 (19,681) (65,185) 596 1 (78,246)
2 1 500 40 (19,681) (65,185) 597 1 (76,244)
2 1 500 40 (19,681) (65,185) 600 1 (76,244)
2 1 500 40 (19,681) (65,185) 601 1 (76,244)
2 1 500 40 (19,681) (65,185) 602 1 (76,244)
2 1 500 40 (19,681) (65,185) 604 1 (76,244)
2 1 500 40 (19,681) (65,185) 605 1 (74,241)
2 1 500 40 (19,681) (65,185) 606 1 (74,241)
2 1 500 40 (19,681) (65,185) 608 1 (74,241)
2 1 500 40 (19,681) (65,185) 610 1 (74,241)
2 1 500 40 (19,681) (65,185) 611 1 (74,241)
2 1 500 40 (19,681) (65,185) 612 1 (74,241)
2 1 500 40 (19,681) (65,185) 613 1 (72,240)
2 1 500 40 (19,681) (65,185) 614 1 (72,240)
2 1 500 40 (19,681) (65,185) 617 1 (72,240)
2 1 500 40 (19,681) (65,185) 618 1 (72,240)
2 1 500 40 (19,681) (65,185) 620 1 (72,240)
2 1 500 40 (19,681) (65,185) 621 1 (70,237)
2 1 500 40 (19,681) (65,185) 622 1 (70,237)
2 1 500 40 (19,681) (65,185) 624 1 (70,237)
2 1 500 40 (19,681) (65,185) 625 1 (70,237)
2 1 500 40 (19,681) (65,185) 626 1 (70,237)
2 1 500 40 (19,681) (65,185) 627 1 (70,237)
2 1 500 40 (19,681) (65,185) 629 1 (70,237)
2 1 500 40 (19,681) (65,185) 630 1 (67,233)
2 1 500 40 (19,681) (65,185) 632 1 (67,233)
2 1 500 40 (19,681) (65,185) 634 1 (67,233)
2 1 500 40 (19,681) (65,185) 635 1 (67,233)
2 1 500 40 (19,681) (65,185) 636 1 (67,233)
2 1 500 40 (19,681) (65,185) 637 1 (66,230)
2 1 500 40 (19,681) (65,185) 638 1 (66,230)
2 1 500 40 (19,681) (65,185) 640 1 (66,230)
2 1 500 40 (19,681) (65,185) 642 1 (66,230)
2 1 500 40 (19,681) (65,185) 643 1 (66,230)
2 1 500 40 (19,681) (65,185) 645 1 (64,225)
2 1 500 40 (19,681) (65,185) 646 1 (64,225)
2 1 500 40 (19,681) (65,185) 648 1 (64,225)
2 1 500 40 (19,681) (65,185) 650 1 (64,225)
2 1 500 40 (19,681) (65,185) 651 1 (64,225)
2 1 500 40 (19,681) (65,185) 653 1 (64,223)
2 1 500 40 (19,681) (65,185) 654 1 (64,223)
2 1 500 40 (19,681) (65,185) 656 1 (64,223)
2 1 500 40 (19,681) (65,185) 658 1 (64,223)
2 1 500 40 (19,681) (65,185) 659 1 (64,223)
2 1 500 40 (19,681) (65,185) 660 1 (62,219)
2 1 500 40 (19,681) (65,185) 661 1 (62,219)
2 1 500 40 (19,681) (65,185) 662 1 (62,219)
2 1 500 40 (19,681) (65,185) 664 1 (62,219)
2 1 500 40 (19,681) (65,185) 666 1 (62,219)
2 1 500 40 (19,681) (65,185) 667 1 (62,219)
2 1 500 40 (19,681) (65,185) 668 1 (62,216)
2 1 500 40 (19,681) (65,185) 672 1 (62,216)
2 1 500 40 (19,681) (65,185) 673 1 (62,216)
2 1 500 40 (19,681) (65,185) 675 1 (62,216)
2 1 500 40 (19,681) (65,185) 676 1 (62,216)
2 1 500 40 (19,681) (65,185) 678 1 (61,214)
2 1 500 40 (19,681) (65,185) 680 1 (61,214)
2 1 500 40 (19,681) (65,185) 681 1 (61,214)
2 1 500 40 (19,681) (65,185) 683 1 (61,214)
2 1 500 40 (19,681) (65,185) 684 1 (60,211)
2 1 500 40 (19,681) (65,185) 686 1 (60,211)
2 1 500 40 (19,681) (65,185) 688 1 (60,211)
2 1 500 40 (19,681) (65,185) 689 1 (60,211)
2 1 500 40 (19,681) (65,185) 691 1 (60,211)
2 1 500 40 (19,681) (65,185) 692 1 (60,210)
2 1 500 40 (19,681) (65,185) 693 1 (60,210)
2 1 500 40 (19,681) (65,185) 695 1 (60,210)
2 1 500 40 (19,681) (65,185) 696 1 (60,210)
2 1 500 40 (19,681) (65,185) 697 1 (60,210)
2 1 500 40 (19,681) (65,185) 699 1 (60,210)
2 1 500 40 (19,681) (65,185) 700 1 (60,209)
2 1 500 40 (19,681) (65,185) 701 1 (60,209)
2 1 500 40 (19,681) (65,185) 703 1 (60,209)
2 1 500 40 (19,681) (65,185) 704 1 (60,209)
2 1 500 40 (19,681) (65,185) 705 1 (60,209)
2 1 500 40 (19,681) (65,185) 707 1 (60,209)
2 1 500 40 (19,681) (65,185) 708 1 (60,209)
2 1 500 40 (19,681) (65,185) 709 1 (60,209)
