0 1 400 90 (19,681) (341,439) 474 1 (315,447)
0 1 400 90 (19,681) (341,439) 475 1 (315,447)
0 1 400 90 (19,681) (341,439) 477 1 (315,447)
0 1 400 90 (19,681) (341,439) 478 1 (318,450)
0 1 400 90 (19,681) (341,439) 479 1 (318,450)
0 1 400 90 (19,681) (341,439) 482 1 (318,450)
0 1 400 90 (19,681) (341,439) 483 1 (318,450)
0 1 400 90 (19,681) (341,439) 485 1 (318,450)
0 1 400 90 (19,681) (341,439) 486 1 (321,451)
0 1 400 90 (19,681) (341,439) 487 1 (321,451)
0 1 400 90 (19,681) (341,439) 490 1 (321,451)
0 1 400 90 (19,681) (341,439) 491 1 (321,451)
0 1 400 90 (19,681) (341,439) 493 1 (321,451)
0 1 400 90 (19,681) (341,439) 494 1 (324,452)
0 1 400 90 (19,681) (341,439) 498 1 (324,452)
0 1 400 90 (19,681) (341,439) 499 1 (324,452)
0 1 400 90 (19,681) (341,439) 500 1 (324,452)
0 1 400 90 (19,681) (341,439) 501 1 (324,452)
0 1 400 90 (19,681) (341,439) 503 1 (326,453)
0 1 400 90 (19,681) (341,439) 505 1 (326,453)
0 1 400 90 (19,681) (341,439) 506 1 (326,453)
0 1 400 90 (19,681) (341,439) 507 1 (326,453)
0 1 400 90 (19,681) (341,439) 509 1 (326,453)
0 1 400 90 (19,681) (341,439) 510 1 (327,453)
0 1 400 90 (19,681) (341,439) 513 1 (327,453)
0 1 400 90 (19,681) (341,439) 515 1 (327,453)
0 1 400 90 (19,681) (341,439) 517 1 (327,453)
0 1 400 90 (19,681) (341,439) 518 1 (329,454)
0 1 400 90 (19,681) (341,439) 521 1 (329,454)
0 1 400 90 (19,681) (341,439) 523 1 (329,454)
0 1 400 90 (19,681) (341,439) 524 1 (329,454)
0 1 400 90 (19,681) (341,439) 525 1 (329,454)
0 1 400 90 (19,681) (341,439) 526 1 (331,454)
0 1 400 90 (19,681) (341,439) 529 1 (331,454)
0 1 400 90 (19,681) (341,439) 531 1 (331,454)
0 1 400 90 (19,681) (341,439) 532 1 (331,454)
0 1 400 90 (19,681) (341,439) 533 1 (332,454)
0 1 400 90 (19,681) (341,439) 534 1 (332,454)
0 1 400 90 (19,681) (341,439) 535 1 (332,454)
0 1 400 90 (19,681) (341,439) 537 1 (332,454)
0 1 400 90 (19,681) (341,439) 539 1 (332,454)
0 1 400 90 (19,681) (341,439) 540 1 (332,454)
0 1 400 90 (19,681) (341,439) 541 1 (332,454)
0 1 400 90 (19,681) (341,439) 542 1 (332,454)
0 1 400 90 (19,681) (341,439) 545 1 (332,454)
0 1 400 90 (19,681) (341,439) 546 1 (332,454)
0 1 400 90 (19,681) (341,439) 547 1 (332,454)
0 1 400 90 (19,681) (341,439) 549 1 (332,454)
0 1 400 90 (19,681) (341,439) 550 1 (333,455)
0 1 400 90 (19,681) (341,439) 553 1 (333,455)
0 1 400 90 (19,681) (341,439) 555 1 (333,455)
0 1 400 90 (19,681) (341,439) 556 1 (333,455)
0 1 400 90 (19,681) (341,439) 557 1 (334,455)
0 1 400 90 (19,681) (341,439) 558 1 (334,455)
0 1 400 90 (19,681) (341,439) 561 1 (334,455)
0 1 400 90 (19,681) (341,439) 563 1 (334,455)
0 1 400 90 (19,681) (341,439) 564 1 (334,455)
0 1 400 90 (19,681) (341,439) 565 1 (334,455)
0 1 400 90 (19,681) (341,439) 566 1 (334,455)
0 1 400 90 (19,681) (341,439) 567 1 (334,455)
0 1 400 90 (19,681) (341,439) 568 1 (334,455)
0 1 400 90 (19,681) (341,439) 570 1 (334,455)
0 1 400 90 (19,681) (341,439) 571 1 (334,455)
0 1 400 90 (19,681) (341,439) 572 1 (334,455)
0 1 400 90 (19,681) (341,439) 573 1 (334,455)
0 1 400 90 (19,681) (341,439) 575 1 (334,455)
0 1 400 90 (19,681) (341,439) 576 1 (334,455)
0 1 400 90 (19,681) (341,439) 577 1 (334,455)
0 1 400 90 (19,681) (341,439) 579 1 (334,455)
0 1 400 90 (19,681) (341,439) 580 1 (334,455)
0 1 400 90 (19,681) (341,439) 582 1 (334,455)
0 1 400 90 (19,681) (341,439) 584 1 (334,455)
0 1 400 90 (19,681) (341,439) 586 1 (334,455)
0 1 400 90 (19,681) (341,439) 587 1 (334,455)
0 1 400 90 (19,681) (341,439) 589 1 (334,455)
0 1 400 90 (19,681) (341,439) 590 1 (334,455)
0 1 400 90 (19,681) (341,439) 591 1 (334,455)
0 1 400 90 (19,681) (341,439) 592 1 (334,455)
0 1 400 90 (19,681) (341,439) 594 1 (334,455)
0 1 400 90 (19,681) (341,439) 595 1 (334,455)
0 1 400 90 (19,681) (341,439) 596 1 (334,455)
0 1 400 90 (19,681) (341,439) 597 1 (334,455)
0 1 400 90 (19,681) (341,439) 598 1 (334,455)
0 1 400 90 (19,681) (341,439) 599 1 (334,455)
0 1 400 90 (19,681) (341,439) 600 1 (334,455)
0 1 400 90 (19,681) (341,439) 602 1 (334,455)
0 1 400 90 (19,681) (341,439) 603 1 (334,455)
0 1 400 90 (19,681) (341,439) 605 1 (334,455)
0 1 400 90 (19,681) (341,439) 606 1 (334,455)
0 1 400 90 (19,681) (341,439) 608 1 (334,455)
0 1 400 90 (19,681) (341,439) 609 1 (334,455)
0 1 400 90 (19,681) (341,439) 610 1 (334,455)
0 1 400 90 (19,681) (341,439) 611 1 (334,455)
0 1 400 90 (19,681) (341,439) 612 1 (334,455)
0 1 400 90 (19,681) (341,439) 613 1 (334,455)
0 1 400 90 (19,681) (341,439) 614 1 (334,455)
0 1 400 90 (19,681) (341,439) 616 1 (334,455)
0 1 400 90 (19,681) (341,439) 617 1 (334,455)
0 1 400 90 (19,681) (341,439) 618 1 (334,455)
0 1 400 90 (19,681) (341,439) 620 1 (334,455)
0 1 400 90 (19,681) (341,439) 621 1 (334,455)
0 1 400 90 (19,681) (341,439) 622 1 (334,455)
0 1 400 90 (19,681) (341,439) 623 1 (334,455)
0 1 400 90 (19,681) (341,439) 625 1 (334,455)
0 1 400 90 (19,681) (341,439) 626 1 (334,455)
0 1 400 90 (19,681) (341,439) 627 1 (334,455)
0 1 400 90 (19,681) (341,439) 628 1 (334,455)
0 1 400 90 (19,681) (341,439) 630 1 (334,455)
0 1 400 90 (19,681) (341,439) 631 1 (334,455)
0 1 400 90 (19,681) (341,439) 633 1 (334,455)
0 1 400 90 (19,681) (341,439) 634 1 (334,455)
0 1 400 90 (19,681) (341,439) 635 1 (334,455)
0 1 400 90 (19,681) (341,439) 636 1 (334,455)
0 1 400 90 (19,681) (341,439) 638 1 (334,455)
0 1 400 90 (19,681) (341,439) 639 1 (334,455)
